# WaniKani - Kanji
# Generated on August 13, 2016 15:54 PM UTC
# WaniKani to Anki Exporter (http://wanikanitoanki.com)
#key;type;character;meaning;image;onyomi;kunyomi;important_reading;kana;level
k_眺;kanji;眺;stare;;ちょう;なが.める;onyomi;;45
k_呪;kanji;呪;curse;;None;のろ;kunyomi;;45
k_叫;kanji;叫;shout;;きょう;さけ.ぶ;onyomi;;44
k_刃;kanji;刃;blade;;じん;は;kunyomi;;44
k_翼;kanji;翼;wing;;よく;つばさ;onyomi;;44
k_塔;kanji;塔;tower;;とう;None;onyomi;;44
k_侍;kanji;侍;samurai;;None;さむらい;kunyomi;;44
k_忍;kanji;忍;endure;;にん;しの.ぶ;onyomi;;44
k_容;kanji;容;form, appearance, shape, figure;;よう;None;onyomi;;19
k_棚;kanji;棚;shelf;;ほう;たな;kunyomi;;44
k_兵;kanji;兵;soldier;;へい, ひょう;None;onyomi;;17
k_命;kanji;命;fate;;めい, みょう;いのち;onyomi;;11
k_粒;kanji;粒;grains;;りゅう;つぶ;onyomi;;44
k_釣;kanji;釣;fishing;;ちょう;つ;kunyomi;;44
k_曇;kanji;曇;cloudy;;None;くも;kunyomi;;45
k_井;kanji;井;well;;しょう;い;onyomi;;45
k_舟;kanji;舟;boat;;しゅう;ふね, ふな;kunyomi;;45
k_矛;kanji;矛;halberd;;む;ほこ;onyomi;;45
k_副;kanji;副;vice, side;;ふく;None;onyomi;;22
k_柔;kanji;柔;gentle;;じゅう;やわ.*;onyomi;;43
k_刷;kanji;刷;printing;;さつ;す.る;onyomi;;43
k_趣;kanji;趣;gist;;しゅ;おもむき;onyomi;;43
k_距;kanji;距;distance;;きょ;None;onyomi;;43
k_旨;kanji;旨;point, delicious;;し;うま.い, むね;onyomi;;43
k_腕;kanji;腕;arm;;わん;うで;kunyomi;;24
k_岳;kanji;岳;peak;;がく;たけ;onyomi;;43
k_撲;kanji;撲;slap;;ぼく;None;onyomi;;43
k_懲;kanji;懲;chastise;;ちょう;こ.りる;onyomi;;43
k_堂;kanji;堂;hall, public chamber;;どう;None;onyomi;;17
k_疲;kanji;疲;exhausted;;ひ;つか.れる;onyomi;;45
k_暦;kanji;暦;calendar;;れき;こよみ;onyomi;;45
k_也;kanji;也;considerably;;None;なり;kunyomi;;45
k_脚;kanji;脚;leg;;きゃく;あし;onyomi;;45
k_炉;kanji;炉;furnace;;ろ;いろり;onyomi;;43
k_滅;kanji;滅;destroy;;めつ;ほろ.*;onyomi;;43
k_穏;kanji;穏;calm;;おん;おだ.やか;onyomi;;46
k_魂;kanji;魂;soul, spirit;;こん;たましい;kunyomi;;45
k_泰;kanji;泰;peace;;たい;None;onyomi;;43
k_衛;kanji;衛;defense;;えい;None;onyomi;;32
k_採;kanji;採;gather;;さい;と.る;onyomi;;32
k_詞;kanji;詞;part of speech, speech particle, particle of speech, grammar particle;;し;None;onyomi;;19
k_柄;kanji;柄;pattern;;へい;がら;kunyomi;;42
k_肝;kanji;肝;liver;;かん;きも;onyomi;;42
k_尾;kanji;尾;tail;;び;お, ぽ;onyomi;;20
k_芝;kanji;芝;lawn;;し;しば;kunyomi;;42
k_紛;kanji;紛;distract;;ふん;まぎ.*, まぐ.*;onyomi;;42
k_軸;kanji;軸;axis;;じく;None;onyomi;;42
k_挑;kanji;挑;challenge;;ちょう;いど.む;onyomi;;42
k_頃;kanji;頃;approximate;;None;ころ, ごろ;kunyomi;;45
k_琴;kanji;琴;harp;;None;こと;kunyomi;;43
k_双;kanji;双;pair;;そう;ふた;onyomi;;42
k_沼;kanji;沼;bog;;しょう;ぬま;kunyomi;;43
k_斉;kanji;斉;simultaneous;;せい;None;onyomi;;43
k_慰;kanji;慰;consolation;;い;なぐさ.*;onyomi;;43
k_筒;kanji;筒;cylinder;;とう;つつ;onyomi;;43
k_潮;kanji;潮;tide;;ちょう;しお;onyomi;;43
k_叱;kanji;叱;scold;;None;しか;kunyomi;;44
k_砲;kanji;砲;cannon;;ほう;None;onyomi;;44
k_霊;kanji;霊;ghost;;れい, りょう;None;onyomi;;45
k_泡;kanji;泡;bubbles;;ほう;あわ;onyomi;;46
k_碁;kanji;碁;go;;ご;None;onyomi;;46
k_吾;kanji;吾;i, me;;ご;わが;kunyomi;;46
k_屋;kanji;屋;roof, shop, store;;おく;や;kunyomi;;9
k_陛;kanji;陛;highness;;へい;None;onyomi;;49
k_形;kanji;形;shape, appearance, form;;けい;かた, かたち;onyomi;;5
k_悔;kanji;悔;regret;;かい;くや.しい, く.いる;onyomi;;48
k_幽;kanji;幽;secluded;;ゆう;None;onyomi;;46
k_零;kanji;零;zero;;れい;こぼ.す;onyomi;;46
k_寧;kanji;寧;rather;;ねい;むし.ろ;onyomi;;46
k_斬;kanji;斬;slice;;ざん;き.る;onyomi;;46
k_憶;kanji;憶;recollection;;おく;None;onyomi;;48
k_猿;kanji;猿;monkey;;えん;さる;kunyomi;;46
k_衝;kanji;衝;collide;;しょう;つ.く;onyomi;;40
k_考;kanji;考;think, consider;;こう;かんが;kunyomi;;5
k_察;kanji;察;guess;;さつ;さっ.する;onyomi;;17
k_溶;kanji;溶;melt;;よう;と.ける;onyomi;;48
k_銘;kanji;銘;inscription;;めい;None;onyomi;;50
k_鍵;kanji;鍵;key;;けん;かぎ;kunyomi;;46
k_断;kanji;断;cut off;;だん;ことわ.る, た.つ;onyomi;;21
k_耐;kanji;耐;resistant;;たい;た.える;onyomi;;48
k_勇;kanji;勇;courage, bravery, valor, valour;;ゆう;いさ;onyomi;;15
k_瞳;kanji;瞳;pupil;;とう, どう;ひとみ;onyomi;;46
k_輝;kanji;輝;radiance;;き;かがやき;onyomi;;48
k_俗;kanji;俗;vulgar;;ぞく;None;onyomi;;49
k_癖;kanji;癖;habit;;へき;くせ;kunyomi;;46
k_巾;kanji;巾;towel;;きん;None;onyomi;;47
k_瞬;kanji;瞬;blink;;しゅん;またた.く;onyomi;;46
k_直;kanji;直;fix, direct;;ちょく, じき;なお.す;onyomi;;6
k_渡;kanji;渡;transit;;と;わた;kunyomi;;25
k_積;kanji;積;accumulate;;せき;つ.む, つ.もる;onyomi;;29
k_踊;kanji;踊;dance;;よう;おど;kunyomi;;48
k_黙;kanji;黙;shut up;;もく;だま.る;onyomi;;46
k_鍛;kanji;鍛;forge;;たん;きた.える;onyomi;;46
k_巻;kanji;巻;scroll;;かん;ま.く;onyomi;;25
k_庫;kanji;庫;storage, warehouse;;こ;くら;onyomi;;28
k_賢;kanji;賢;clever;;けん;かしこ.い;onyomi;;48
k_駒;kanji;駒;chess piece;;く;こま;kunyomi;;49
k_綿;kanji;綿;cotton;;めん;わた;onyomi;;46
k_菊;kanji;菊;chrysanthemum;;きく;None;onyomi;;46
k_阻;kanji;阻;thwart;;そ;はば.む;onyomi;;46
k_爽;kanji;爽;refreshing;;そう;さわ;kunyomi;;47
k_佐;kanji;佐;help;;さ;None;onyomi;;47
k_阜;kanji;阜;mound;;ふ;None;onyomi;;39
k_俵;kanji;俵;sack;;ひょう;たわら;onyomi;;46
k_庄;kanji;庄;manor;;しょう;None;onyomi;;46
k_誇;kanji;誇;pride;;こ;ほこ.る;onyomi;;46
k_継;kanji;継;inherit;;けい;つ.ぐ;onyomi;;36
k_殿;kanji;殿;milord, lord;;でん;との, どの;onyomi;;40
k_瞭;kanji;瞭;clear;;りょう;None;onyomi;;47
k_哀;kanji;哀;pathetic;;あい;あわ.れ*;onyomi;;47
k_怒;kanji;怒;angry, anger;;ど;おこ.る, いか.り;onyomi;;27
k_詐;kanji;詐;lie;;さ;いつわ.る;onyomi;;47
k_尺;kanji;尺;shaku, japanese foot;;しゃく;None;onyomi;;47
k_伊;kanji;伊;italy;;い;だ;onyomi;;47
k_訴;kanji;訴;sue;;そ;うった.える;onyomi;;25
k_霧;kanji;霧;fog;;む;きり;kunyomi;;47
k_炊;kanji;炊;cook;;すい;た.く;onyomi;;47
k_婆;kanji;婆;old woman;;ば;ばあ;onyomi;;47
k_如;kanji;如;likeness;;じょ;ごと.し;onyomi;;47
k_墜;kanji;墜;crash;;つい;None;onyomi;;47
k_憎;kanji;憎;hate;;ぞう;にく.*;onyomi;;47
k_帽;kanji;帽;hat;;ぼう;None;onyomi;;47
k_感;kanji;感;feeling;;かん;;onyomi;;13
k_扉;kanji;扉;front door;;ひ;とびら;onyomi;;47
k_憩;kanji;憩;rest;;けい;いこ.い;onyomi;;47
k_扇;kanji;扇;folding fan;;せん;おうぎ, あお.ぐ;onyomi;;47
k_崖;kanji;崖;cliff;;がい;がけ;onyomi;;47
k_恨;kanji;恨;grudge;;こん;うら.む;onyomi;;47
k_火;kanji;火;fire;;か;ひ, ほ;onyomi;;2
k_搬;kanji;搬;transport;;はん;None;onyomi;;50
k_掌;kanji;掌;manipulate;;しょう;てのひら;onyomi;;47
k_挿;kanji;挿;insert;;そう;さ.す;onyomi;;47
k_桑;kanji;桑;mulberry;;そう;くわ;kunyomi;;49
k_揺;kanji;揺;shake;;よう;ゆ.*;onyomi;;42
k_咲;kanji;咲;blossom;;しょう;さ;kunyomi;;48
k_悟;kanji;悟;comprehension;;ご;さと.る;onyomi;;49
k_抽;kanji;抽;pluck;;ちゅう;None;onyomi;;49
k_葬;kanji;葬;burial;;そう;ほうむ.る;onyomi;;37
k_拓;kanji;拓;cultivation;;たく;None;onyomi;;49
k_傷;kanji;傷;wound;;しょう;きず, いた.める;onyomi;;32
k_誓;kanji;誓;vow;;せい;ちか.う;onyomi;;49
k_紫;kanji;紫;purple;;し;むらさき;onyomi;;49
k_胴;kanji;胴;torso;;どう;None;onyomi;;47
k_襲;kanji;襲;attack;;しゅう;おそ.う;onyomi;;43
k_剤;kanji;剤;dose;;ざい;None;onyomi;;40
k_脇;kanji;脇;armpit;;きょう;わき;kunyomi;;48
k_把;kanji;把;bundle, grasp;;わ, は;None;onyomi;;50
k_淀;kanji;淀;eddy;;None;よど;kunyomi;;50
k_伯;kanji;伯;chief;;はく, お;None;onyomi;;50
k_架;kanji;架;shelf;;か;か.*;onyomi;;46
k_駐;kanji;駐;resident;;ちゅう;None;onyomi;;40
k_遂;kanji;遂;accomplish;;すい;と.げる, つい;onyomi;;48
k_盆;kanji;盆;lantern festival;;ぼん;None;onyomi;;46
k_虹;kanji;虹;rainbow;;こう;にじ;kunyomi;;47
k_粧;kanji;粧;cosmetics;;しょう;None;onyomi;;47
k_殖;kanji;殖;multiply;;しょく;ふ.える;onyomi;;40
k_剛;kanji;剛;sturdy;;ごう;None;onyomi;;49
k_鶴;kanji;鶴;crane;;かく;つる;kunyomi;;49
k_礎;kanji;礎;foundation;;そ;いしずえ;onyomi;;49
k_堤;kanji;堤;embankment;;てい;つつみ;onyomi;;50
k_訂;kanji;訂;revise;;てい;None;onyomi;;50
k_茂;kanji;茂;luxuriant;;も;しげ.る;onyomi;;40
k_鉛;kanji;鉛;lead;;えん;なまり;onyomi;;26
k_壇;kanji;壇;podium;;だん;None;onyomi;;49
k_斎;kanji;斎;purification;;さい;いつ.く;onyomi;;42
k_贅;kanji;贅;luxury;;ぜい;いぼ;onyomi;;23
k_歳;kanji;歳;years old;;さい, せい;None;onyomi;;46
k_以;kanji;以;by means of, by the means of, by way of, by the way of;;い;;onyomi;;7
k_諾;kanji;諾;agreement;;だく;None;onyomi;;36
k_尊;kanji;尊;revered;;そん;とうと.い;onyomi;;33
k_珠;kanji;珠;pearl;;しゅ;たましい;onyomi;;49
k_概;kanji;概;approximation;;がい;おおむ.ね;onyomi;;49
k_辛;kanji;辛;spicy;;しん;から.い, つら.い;onyomi;;44
k_儀;kanji;儀;ceremony;;ぎ;None;onyomi;;41
k_懇;kanji;懇;courteous;;こん;None;onyomi;;43
k_誠;kanji;誠;sincerity;;せい;まこと;onyomi;;41
k_訪;kanji;訪;visit;;ほう;たず.ねる, おとず.れる;onyomi;;27
k_廷;kanji;廷;courts;;てい;None;onyomi;;50
k_征;kanji;征;subjugate;;せい;None;onyomi;;49
k_劣;kanji;劣;inferiority;;れつ;おと.る;onyomi;;49
k_堰;kanji;堰;dam;;せき;None;onyomi;;50
k_彰;kanji;彰;patent;;しょう;None;onyomi;;50
k_邪;kanji;邪;wicked;;じゃ;よこし.ま;onyomi;;50
k_淡;kanji;淡;faint;;たん;あわ.い;onyomi;;49
k_畑;kanji;畑;field;;;はたけ, はた;kunyomi;;41
k_招;kanji;招;beckon;;しょう;まね.く;onyomi;;27
k_煮;kanji;煮;boil;;しゃ;に;kunyomi;;49
k_支;kanji;支;support, branch;;し;ささ.える;onyomi;;8
k_子;kanji;子;child, kid;;し, す;こ;onyomi;;2
k_為;kanji;為;sake;;い;ため, な.す, す.る;onyomi;;35
k_穂;kanji;穂;head of plant, ear of plant;;すい;ほ;kunyomi;;46
k_標;kanji;標;signpost;;ひょう;しるし;onyomi;;13
k_草;kanji;草;grass, weed;;そう;くさ;kunyomi;;5
k_争;kanji;争;conflict;;そう;あらそ.う;onyomi;;11
k_皆;kanji;皆;all, everyone, everything, everybody;;かい;みな, みんな;kunyomi;;13
k_票;kanji;票;ballot;;ひょう;None;onyomi;;25
k_画;kanji;画;drawing, painting;;が, かく;;onyomi;;6
k_衰;kanji;衰;decline;;すい;おとろ.える;onyomi;;49
k_勘;kanji;勘;intuition;;かん;None;onyomi;;49
k_奨;kanji;奨;encourage;;しょう;None;onyomi;;49
k_鰐;kanji;鰐;alligator;;None;わに;kunyomi;;50
k_域;kanji;域;region, regional boundary, boundary;;いき;;onyomi;;22
k_砕;kanji;砕;smash;;さい;くだ.*;onyomi;;47
k_要;kanji;要;need;;よう;い, かなめ;onyomi;;9
k_潤;kanji;潤;watered;;じゅん;うるお.*, うる.む;onyomi;;49
k_峰;kanji;峰;summit;;ほう;みね;onyomi;;50
k_向;kanji;向;yonder, facing;;こう;む.き;onyomi;;6
k_涼;kanji;涼;cool;;りょう;すず.しい;onyomi;;46
k_腹;kanji;腹;belly, abdomen, stomach;;ふく;はら, なか;onyomi;;27
k_丈;kanji;丈;height, ten feet;;じょう;たけ;onyomi;;15
k_改;kanji;改;renew;;かい;あらた.*;onyomi;;19
k_紀;kanji;紀;account, narrative;;き;None;onyomi;;15
k_留;kanji;留;detain;;る, りゅう;と;onyomi;;16
k_魔;kanji;魔;devil;;ま;None;onyomi;;46
k_昔;kanji;昔;long ago, long time ago;;;むかし;kunyomi;;11
k_唐;kanji;唐;china, sudden;;とう;None;onyomi;;50
k_臓;kanji;臓;internal organs;;ぞう;None;onyomi;;34
k_亭;kanji;亭;restaurant;;てい;None;onyomi;;50
k_伝;kanji;伝;transmit, tell;;でん;つた, つて;kunyomi;;11
k_先;kanji;先;previous, ahead, past, former;;せん;さき, まず;onyomi;;4
k_苦;kanji;苦;suffering;;く;くる, にが;onyomi;;9
k_究;kanji;究;research;;きゅう;きわ.める;onyomi;;8
k_朱;kanji;朱;vermillion;;しゅ;あけ;onyomi;;44
k_祭;kanji;祭;festival;;さい;まつり, まつ;kunyomi;;12
k_疫;kanji;疫;epidemic;;えき;None;onyomi;;50
k_晶;kanji;晶;crystal;;しょう;None;onyomi;;50
k_幸;kanji;幸;happiness;;こう;しあわ.せ, さいわ.い;onyomi;;16
k_中;kanji;中;middle, in, inside, center;;ちゅう;なか;onyomi;;2
k_洞;kanji;洞;cave;;どう;ほら;onyomi;;50
k_滋;kanji;滋;nourishing;;じ;None;onyomi;;43
k_穫;kanji;穫;harvest;;かく;None;onyomi;;48
k_病;kanji;病;sick, sickness, ill, illness;;びょう;や, やまい;onyomi;;10
k_和;kanji;和;peace, japanese style;;わ, お;なご;onyomi;;9
k_税;kanji;税;tax;;ぜい;None;onyomi;;21
k_浅;kanji;浅;shallow;;せん;あさ;kunyomi;;15
k_省;kanji;省;conserve;;しょう, せい;はぶ.く;onyomi;;21
k_殴;kanji;殴;assault;;おう;なぐ.る;onyomi;;48
k_塗;kanji;塗;paint;;と;ぬる;onyomi;;48
k_班;kanji;班;squad;;はん;None;onyomi;;48
k_培;kanji;培;cultivate;;ばい;つちか.う;onyomi;;48
k_涯;kanji;涯;horizon;;がい;はて;onyomi;;50
k_彩;kanji;彩;coloring, colouring;;さい;いろど.る;onyomi;;48
k_后;kanji;后;empress;;こう, ご;きさき;onyomi;;50
k_騎;kanji;騎;horse;;き;None;onyomi;;48
k_敷;kanji;敷;spread;;ふ;しき, し;kunyomi;;40
k_麻;kanji;麻;hemp;;ま;あさ;onyomi;;48
k_尽;kanji;尽;exhaust;;じん;つ.くす, つ.きる;onyomi;;48
k_冬;kanji;冬;winter;;とう;ふゆ;kunyomi;;3
k_隙;kanji;隙;crevice;;げき;すき;kunyomi;;48
k_牧;kanji;牧;pasture;;ぼく;まき;onyomi;;43
k_畜;kanji;畜;livestock;;ちく;None;onyomi;;48
k_飢;kanji;飢;starve;;き;う.える;onyomi;;48
k_霜;kanji;霜;frost;;None;しも;kunyomi;;48
k_貼;kanji;貼;paste;;ちょう;は;kunyomi;;48
k_鉢;kanji;鉢;bowl;;はち;None;onyomi;;48
k_妃;kanji;妃;princess, queen;;ひ;None;onyomi;;49
k_言;kanji;言;say;;げん, ごん;い.う, こと;onyomi;;5
k_帳;kanji;帳;notebook;;ちょう;とばり;onyomi;;48
k_謀;kanji;謀;conspire;;ぼう;はか.る;onyomi;;49
k_浸;kanji;浸;immersed;;しん;ひた.*;onyomi;;49
k_唯;kanji;唯;solely;;ゆい;ただ;onyomi;;49
k_刈;kanji;刈;prune;;None;か;kunyomi;;49
k_翻;kanji;翻;flip;;ほん;ひるがえ.*;onyomi;;50
k_駄;kanji;駄;burdensome;;だ, た;None;onyomi;;50
k_諮;kanji;諮;consult;;し;はか.る;onyomi;;50
k_芸;kanji;芸;acting, art;;げい;None;onyomi;;14
k_偶;kanji;偶;accidentally;;ぐう;たま;onyomi;;50
k_軌;kanji;軌;rut;;き;None;onyomi;;50
k_漫;kanji;漫;manga;;まん;None;onyomi;;50
k_蟹;kanji;蟹;crab;;None;かに;kunyomi;;50
k_鬱;kanji;鬱;gloom;;うつ;None;onyomi;;50
k_告;kanji;告;announce;;こく;つ.げる;onyomi;;18
k_陶;kanji;陶;pottery;;とう;None;onyomi;;49
k_拘;kanji;拘;arrest;;こう;かか.わる;onyomi;;49
k_斜;kanji;斜;diagonal;;しゃ;なな.め;onyomi;;48
k_迅;kanji;迅;swift;;じん;None;onyomi;;48
k_蚊;kanji;蚊;mosquito;;None;か;kunyomi;;48
k_灯;kanji;灯;lamp;;とう;あかり, とも;onyomi;;48
k_群;kanji;群;flock;;ぐん;む, むら, む.れ;onyomi;;39
k_性;kanji;性;gender, nature;;せい, しょう;None;onyomi;;14
k_首;kanji;首;neck;;しゅ;くび;kunyomi;;6
k_工;kanji;工;industry;;こう;;onyomi;;1
k_条;kanji;条;clause;;じょう;None;onyomi;;21
k_姿;kanji;姿;figure, shape, form;;し;すがた;onyomi;;22
k_罰;kanji;罰;penalty, punishment;;ばつ;ばつ;onyomi;;22
k_禁;kanji;禁;prohibition;;きん;;onyomi;;18
k_港;kanji;港;harbor, harbour, port;;こう;みなと;onyomi;;12
k_熟;kanji;熟;ripen;;じゅく;う.れる;onyomi;;33
k_関;kanji;関;related, connected;;かん;かか.わる, せき;onyomi;;16
k_縦;kanji;縦;vertical;;じゅう;たて;kunyomi;;34
k_腐;kanji;腐;rot;;ふ;くさ.る;onyomi;;34
k_抱;kanji;抱;hug;;ほう;だ, かか, いだ;kunyomi;;37
k_源;kanji;源;origin;;げん;みなもと;onyomi;;34
k_慎;kanji;慎;humility;;しん;つつし.む;onyomi;;39
k_願;kanji;願;request;;がん;ねが, ねがい;onyomi;;13
k_終;kanji;終;end, finish;;しゅう;おわ.り, お;onyomi;;10
k_何;kanji;何;what;;か;なに, なん;kunyomi;;5
k_室;kanji;室;room;;しつ;;onyomi;;6
k_吐;kanji;吐;throw up, spit;;と;は;kunyomi;;34
k_勤;kanji;勤;work;;きん;つと.*;onyomi;;34
k_野;kanji;野;field;;や;の;onyomi;;12
k_香;kanji;香;fragrance;;こう, きょう;かお, か;onyomi;;37
k_費;kanji;費;expense, cost;;ひ;つい.やす;onyomi;;22
k_原;kanji;原;original, fundamental, plain, field;;げん;はら;onyomi;;17
k_遅;kanji;遅;slow;;ち;おそ.い, おく.*;onyomi;;35
k_裏;kanji;裏;backside;;り;うら;kunyomi;;33
k_備;kanji;備;provide, equip;;び;そな.える;onyomi;;23
k_宿;kanji;宿;lodge;;しゅく;やど;onyomi;;13
k_状;kanji;状;condition;;じょう;None;onyomi;;22
k_否;kanji;否;no;;ひ;いな, いや;onyomi;;33
k_戦;kanji;戦;war, battle;;せん;たたか.*;onyomi;;11
k_示;kanji;示;indicate, show;;じ, し;しめ.す;onyomi;;22
k_試;kanji;試;try, attempt;;し;こころ.みる, ため;onyomi;;18
k_昆;kanji;昆;descendants;;こん;None;onyomi;;19
k_派;kanji;派;sect;;は;None;onyomi;;21
k_許;kanji;許;permit, allow;;きょ;ゆる.す;onyomi;;18
k_熊;kanji;熊;bear;;None;くま;kunyomi;;35
k_己;kanji;己;oneself;;こ, き;おのれ;onyomi;;35
k_丁;kanji;丁;street;;ちょう;;onyomi;;2
k_獄;kanji;獄;prison;;ごく;None;onyomi;;35
k_本;kanji;本;book, origin, real, main;;ほん;もと;onyomi;;2
k_層;kanji;層;layer;;そう;None;onyomi;;24
k_春;kanji;春;spring;;しゅん;はる;kunyomi;;15
k_放;kanji;放;release;;ほう;はな, ほう.る;onyomi;;11
k_厳;kanji;厳;strict;;げん, ごん;きび.しい, おごそ.か;onyomi;;32
k_冷;kanji;冷;cool, cold;;れい;つめ.たい, ひ, さ;onyomi;;28
k_々;kanji;々;repeater, repetition, reduplication, iteration mark;;のま;のま;kunyomi;;2
k_響;kanji;響;echo, reverberation, resound;;きょう;ひび.く;onyomi;;25
k_餓;kanji;餓;starve;;が;う.える;onyomi;;48
k_化;kanji;化;change;;か;ば.ける, ば.かす;onyomi;;6
k_柳;kanji;柳;willow;;りゅう;やなぎ;onyomi;;47
k_隔;kanji;隔;isolate;;かく;へだ.*;onyomi;;49
k_封;kanji;封;seal, seal in, closing;;ふう, ほう;None;onyomi;;43
k_覆;kanji;覆;capsize, cover;;ふく;おお.う, くつがえ.*;onyomi;;49
k_夫;kanji;夫;husband;;ふう, ふ;おっと;onyomi;;15
k_執;kanji;執;tenacious;;しゅう, しつ;と.る;onyomi;;37
k_老;kanji;老;elderly;;ろう;;onyomi;;11
k_茶;kanji;茶;tea;;ちゃ, さ;;onyomi;;6
k_止;kanji;止;stop;;し;と.まる, や.む;onyomi;;3
k_歯;kanji;歯;tooth, teeth;;;は;kunyomi;;12
k_日;kanji;日;sun, day;;にち, じつ;ひ, か, び;onyomi;;2
k_漏;kanji;漏;leak;;ろう;も.らす, も.る;onyomi;;30
k_左;kanji;左;left;;さ;ひだり;kunyomi;;2
k_孝;kanji;孝;filial piety;;こう;None;onyomi;;40
k_朗;kanji;朗;bright;;ろう;ほが.らか;onyomi;;43
k_読;kanji;読;read;;とう, どく;よ;kunyomi;;10
k_題;kanji;題;topic;;だい;;onyomi;;13
k_郎;kanji;郎;guy;;ろう;None;onyomi;;27
k_教;kanji;教;teach;;きょう;おし.える, おそ.わる;onyomi;;7
k_廊;kanji;廊;corridor;;ろう;None;onyomi;;31
k_続;kanji;続;continue;;ぞく;つづ.く;onyomi;;19
k_始;kanji;始;begin, start;;し;はじ;kunyomi;;9
k_片;kanji;片;one sided;;へん;かた;kunyomi;;39
k_風;kanji;風;wind, style;;ふう;かぜ;onyomi;;7
k_計;kanji;計;measure, measurement;;けい;はか.る;onyomi;;15
k_記;kanji;記;write down, record;;き;しる.す;onyomi;;7
k_光;kanji;光;sunlight, light;;こう;ひかり, ひか.る;onyomi;;5
k_治;kanji;治;cure, heal, reign, rule;;じ, ち;なお.す, なお.る;onyomi;;16
k_曲;kanji;曲;music, bend;;きょく;ま.げる, ま.がる;onyomi;;6
k_羽;kanji;羽;feather, feathers, wing, wings;;;はね, は;kunyomi;;5
k_位;kanji;位;rank;;い;くらい;onyomi;;11
k_落;kanji;落;fall;;らく;お.ちる, お.とす;onyomi;;10
k_百;kanji;百;hundred;;ひゃく;;onyomi;;4
k_助;kanji;助;help;;じょ;たす, すけ;onyomi;;8
k_全;kanji;全;all, whole;;ぜん;すべ.て, まった.く;onyomi;;6
k_正;kanji;正;correct;;せい, しょう;ただ.しい, まさ.に;onyomi;;2
k_夢;kanji;夢;dream;;む;ゆめ;onyomi;;20
k_査;kanji;査;inspect, investigate, inspection, investigation;;さ;None;onyomi;;21
k_弟;kanji;弟;younger brother, little brother;;だい, で, てい;おとうと;onyomi;;5
k_駅;kanji;駅;station, train station;;えき;;onyomi;;13
k_震;kanji;震;earthquake, quake, shake;;しん;ふる.える;onyomi;;20
k_区;kanji;区;district, ward;;く;None;onyomi;;15
k_血;kanji;血;blood;;けつ;ち;onyomi;;6
k_説;kanji;説;theory;;せつ;と.く;onyomi;;17
k_制;kanji;制;control;;せい;;onyomi;;21
k_宜;kanji;宜;best regards;;ぎ;よろ;kunyomi;;38
k_洋;kanji;洋;western style, ocean;;よう;;onyomi;;11
k_共;kanji;共;together;;きょう;とも;onyomi;;11
k_世;kanji;世;generation, world, society;;せ, せい;よ;onyomi;;4
k_箱;kanji;箱;box;;None;はこ;kunyomi;;16
k_東;kanji;東;east;;とう;ひがし;onyomi;;6
k_肌;kanji;肌;skin;;None;はだ;kunyomi;;45
k_登;kanji;登;climb;;とう, と;のぼ.る;onyomi;;12
k_狙;kanji;狙;aim;;そ;ねら.い;onyomi;;37
k_印;kanji;印;seal, mark;;いん;しるし;onyomi;;26
k_産;kanji;産;give birth, birth;;さん;う.む;onyomi;;20
k_水;kanji;水;water;;すい;みず;onyomi;;2
k_便;kanji;便;convenience, convenient;;べん, びん;たよ.*;onyomi;;11
k_去;kanji;去;past;;きょ, こ;さ.る;onyomi;;4
k_祖;kanji;祖;ancestor;;そ;None;onyomi;;32
k_畳;kanji;畳;tatami mat;;じょう;たたみ;onyomi;;47
k_定;kanji;定;determine;;てい, じょう;さだ;onyomi;;9
k_脱;kanji;脱;undress;;だつ;ぬ.ぐ;onyomi;;22
k_鋭;kanji;鋭;sharp;;えい;するど.い;onyomi;;40
k_減;kanji;減;decrease;;げん;へ.る;onyomi;;19
k_酸;kanji;酸;acid;;さん;す;onyomi;;32
k_俊;kanji;俊;genius;;しゅん;None;onyomi;;40
k_譲;kanji;譲;defer;;じょう;ゆず.る;onyomi;;39
k_嬢;kanji;嬢;miss;;じょう;むすめ;onyomi;;45
k_幣;kanji;幣;cash;;へい;None;onyomi;;47
k_隣;kanji;隣;neighbor;;りん;となり;onyomi;;40
